,Symbol,Date,price,3m,6m,9m,12m,ROE,P/E,P/B,D/E,Current_Ratio,Net_Profit_Margin,EBITDA,DilutedEPS,3m_momentum,6m_momentum,target,Security,GICS Sector
224,HWM,2021-12-31 00:00:00-05:00,31.500696182250977,35.59001159667969,31.16077995300293,30.662033081054688,39.112831115722656,0.0735461801596351,53.391010478391486,3.9103950794645472,123.88825541619156,2.184357541899441,0.0518905872888173,853000000.0,0.59,1.02086344640767,0.9246216821856033,0.989209006191116,Howmet Aerospace,Industrials
225,IBM,2021-12-31 00:00:00-05:00,116.31151580810548,114.5068588256836,125.85247039794922,107.23792266845705,128.68356323242188,0.3037934500820062,18.31677414300874,5.566910009442457,291.72530553938947,0.8786400547309557,0.1001203117643981,12409000000.0,6.35,1.0197509563436138,0.977590898825148,1.0820293805571648,IBM,Information Technology
226,ICE,2021-12-31 00:00:00-05:00,130.79307556152344,126.71593475341795,90.54888916015624,87.32817840576172,99.5142822265625,0.178695671319741,18.21630578851301,3.254132180732782,62.398168127174245,1.0057948908487655,0.4426265270506108,7130000000.0,7.18,1.1940851948424638,1.1582586826289047,0.692306467339909,Intercontinental Exchange,Financials
227,IDXX,2021-12-31 00:00:00-05:00,658.4600219726562,547.0599975585938,350.7300109863281,325.79998779296875,407.9599914550781,1.079498023165486,76.5651188340298,82.6157419538441,149.42332664726547,1.2515469912085062,0.2316521322651273,1037058000.0,8.6,1.058787580195128,1.0426095078771642,0.532651944358883,Idexx Laboratories,Health Care
228,IEX,2021-12-31 00:00:00-05:00,227.138900756836,184.72080993652344,175.5558319091797,193.8074645996093,222.0912933349609,0.1603225000891869,38.62906475456394,6.190793056909232,46.42360244015554,3.495833333333333,0.1625434027777778,723800000.0,5.88,1.1449183612205356,1.0793678807842335,0.7729006902832194,IDEX Corporation,Industrials
229,IFF,2021-12-31 00:00:00-05:00,137.20782470703125,120.3656005859375,109.92548370361328,84.50951385498047,98.31101989746094,0.0127122663883881,124.73438609730113,1.5815151031120669,57.76966132245518,1.923203963666392,0.0229924502402196,1799000000.0,1.1,1.132862187741005,1.0200414571038765,0.801160636339878,International Flavors & Fragrances,Materials
230,INCY,2021-12-31 00:00:00-05:00,73.4000015258789,79.41999816894531,75.97000122070312,66.63999938964844,80.31999969482422,0.2516127303843709,17.18969590769998,4.32366436185692,1.188884680228456,3.650526508004139,0.317647752193625,630196000.0,4.27,1.0671707302788245,0.872459335815524,1.0350136190926114,Incyte,Health Care
231,INTC,2021-12-31 00:00:00-05:00,47.76451873779297,46.31538391113281,35.2371826171875,24.518295288085938,25.48586082458496,0.2082796070908157,9.828090275266042,2.0479592586048287,39.95135809457916,2.1323283082077054,0.2514172909495849,34092000000.0,4.86,0.9733134408504774,0.9297314836987494,0.7377270772040531,Intel,Information Technology
232,INTU,2021-07-30 00:00:00-04:00,517.4086303710938,611.93115234375,543.3903198242188,410.3844909667969,447.798095703125,0.2089370756915594,68.44029502263145,14.312752669096016,25.12919242071132,1.942372881355932,0.21405584968338,2948000000.0,7.56,1.287336131675669,1.4709485755017764,1.0502151471065466,Intuit,Information Technology
233,INVH,2021-12-31 00:00:00-05:00,40.822513580322266,36.36612319946289,32.39033126831055,30.92218017578125,27.334259033203125,0.0266821681975295,90.71669684516058,2.413289574120188,81.63777939855939,5.061554590384904,0.1309341059743616,1177572000.0,0.45,1.187831835691765,1.2261556781884924,0.793443140426934,Invitation Homes,Real Estate
234,IP,2021-12-31 00:00:00-05:00,40.51710510253906,40.20096969604492,36.79356384277344,28.181137084960938,31.18000602722168,0.1929090508698524,9.064229329427084,1.7505959086364598,64.02774719224841,1.7123552123552124,0.090481846821257,2639000000.0,4.47,0.8954430974372429,0.8237738945251971,0.908099352641546,International Paper,Materials
235,IPG,2021-12-31 00:00:00-05:00,33.008338928222656,31.48919105529785,24.67836570739746,23.18612670898437,30.426313400268555,0.2702212138400454,13.811020472059688,3.72958656523083,136.091888825865,1.031386593204775,0.093040514808558,1676500000.0,2.39,1.0294411818207452,1.1705329838889245,0.7476403390386017,Interpublic Group of Companies (The),Communication Services
236,IQV,2021-12-31 00:00:00-05:00,282.1400146484375,231.2100067138672,216.9900054931641,181.13999938964844,204.88999938964844,0.1598808341608738,56.9979827572601,9.105809807422265,205.8589870903674,0.9087960312917382,0.0696266397578203,2767000000.0,4.95,1.177840955816587,1.1643281863677912,0.7690862487674637,IQVIA,Health Care
237,IR,2021-12-31 00:00:00-05:00,61.62296295166016,50.17131423950195,41.94989776611328,43.14236831665039,52.12682342529297,0.0624895850691551,45.98728578482101,2.883474087123175,38.61023162806199,2.803638345710976,0.1091724245012033,1022800000.0,1.34,1.2277600483804931,1.2680057916309582,0.680750920571704,Ingersoll Rand,Industrials
238,IRM,2021-12-31 00:00:00-05:00,46.05071640014648,49.365867614746094,43.94120788574219,40.13499450683594,46.01498794555664,0.5259862702581454,29.710139612997725,15.654624563681867,1367.2507336860012,0.7140004359500243,0.1002373132902789,1751287000.0,1.55,1.2196055551430232,1.2688105702980694,0.9541917034227702,Iron Mountain,Real Estate
239,ISRG,2021-12-31 00:00:00-05:00,359.29998779296875,301.67999267578125,200.7100067138672,187.44000244140625,265.3500061035156,0.143230457688785,77.10300167231088,11.043679620763458,0.731024863247935,5.083405809706036,0.2985236685872401,2131200000.0,4.66,1.084242790319971,1.1720890587392374,0.558614009276053,Intuitive Surgical,Health Care
240,IT,2021-12-31 00:00:00-05:00,334.32000732421875,297.4599914550781,241.8300018310547,276.69000244140625,336.1400146484375,2.138641398379768,36.29967506234731,77.64472204124206,875.9503905049885,0.7754514943263545,0.1676312568626448,1300788000.0,9.21,1.1001711266035588,1.380346868442209,0.7233488769235741,Gartner,Information Technology
241,ITW,2021-12-31 00:00:00-05:00,228.6745147705078,195.1102752685547,170.9528045654297,170.6380157470703,209.33462524414065,0.7431724137931035,26.87127083084698,19.959342475417564,217.4068965517241,1.8368876080691643,0.186371497751643,3938000000.0,8.51,1.2003324251126413,1.1157970585789263,0.7475812756248794,Illinois Tool Works,Industrials
242,IVZ,2021-12-31 00:00:00-05:00,19.81104850769043,19.99442672729492,14.129590034484863,12.12497615814209,16.105161666870117,0.1051768866402509,6.62576873166904,0.5950039349681285,62.66859407065141,1.2549168749320874,0.2363913264196098,2800500000.0,2.99,0.9610719759142966,0.87264951355108,0.7132176102968644,Invesco,Financials
243,J,2021-09-30 00:00:00-04:00,108.544677734375,113.88396453857422,114.46638488769533,104.46126556396484,89.48622131347656,0.0803075264968709,33.92021179199219,2.3805474317715936,64.37937044542285,1.337070597310092,0.0338496031117537,1019116000.0,3.2,0.994875594154964,1.037501078236867,1.0566237186675305,Jacobs Solutions,Industrials
244,JBHT,2021-12-31 00:00:00-05:00,198.35557556152344,195.25125122070312,153.4882049560547,152.8070526123047,170.7401123046875,0.2440188901461792,27.7808929357876,6.7814508187235765,41.73527238297577,1.337516766882516,0.0625235961434882,1603116000.0,7.14,1.22422110702308,1.2585534308845296,0.7738034841678839,J.B. Hunt,Industrials
245,JBL,2021-08-31 00:00:00-04:00,60.984806060791016,57.77919769287109,57.21236801147461,60.97068786621094,59.83912658691406,0.3258426966292135,13.315459838600658,4.341198851287142,155.38389513108615,1.0181596929701395,0.0237664333276421,1944000000.0,4.58,1.0958725939619394,1.3719969441000657,0.9381412867939442,Jabil,Information Technology
246,JCI,2021-09-30 00:00:00-04:00,62.85364532470703,75.1046371459961,62.460575103759766,44.96826934814453,46.544700622558594,0.0932126181528299,27.68883053951852,2.580785994969037,44.07242910830201,1.098922840184656,0.0691651174581713,3665000000.0,2.27,0.9956150344954688,1.129754978617788,0.9937463232185896,Johnson Controls,Industrials
247,JKHY,2021-06-30 00:00:00-04:00,156.20762634277344,157.1509552001953,161.1578369140625,190.0445098876953,173.89845275878906,0.2360879926506035,37.914472413294526,8.958105251787742,7.594452175864023,1.04392159121453,0.1771496822079085,574617000.0,4.12,1.0690485551662148,1.036256855674872,1.0316899355049831,Jack Henry & Associates,Financials
248,JNJ,2021-12-31 00:00:00-05:00,155.5712432861328,162.2077178955078,163.5079803466797,151.4851531982422,164.86642456054688,0.282047471731759,19.91949337850612,5.619841191887915,45.595287951042245,1.3483173395834254,0.2651511303022606,26751000000.0,7.81,1.0661951802683058,1.0514371628249648,1.051016736081162,Johnson & Johnson,Health Care
249,JNPR,2021-12-31 00:00:00-05:00,32.74140548706055,34.28062057495117,26.469696044921875,24.436691284179688,30.09865379333496,0.0585373763580347,43.08079669350072,2.5150107854037103,42.36836618870022,1.5755928590460964,0.053364024158466,598300000.0,0.76,1.3058040684276009,1.3229078546595177,0.8084471887443985,Juniper Networks,Information Technology
250,JPM,2021-12-31 00:00:00-05:00,143.95042419433594,124.66657257080078,103.7467803955078,97.12672424316406,125.75332641601562,0.1643303742940974,9.371772408485413,1.4812660988844175,120.55982619752692,,0.3972059004807495,,15.36,0.9732065136993636,1.03010270415288,0.7207119298574773,JPMorgan Chase,Financials
251,K,2021-12-31 00:00:00-05:00,54.06584548950195,54.6068115234375,60.91312026977539,59.96196365356445,61.82583618164063,0.4,12.486338450231395,4.985103495403003,207.76881720430103,0.6385700846660395,0.1266706393121648,2124000000.0,4.33,1.017058373804818,1.01994247088768,1.12664685910715,Kellanova,Consumer Staples
252,KDP,2021-12-31 00:00:00-05:00,33.840694427490234,35.1451530456543,32.99143600463867,33.57592010498047,33.42593765258789,0.0859362485984302,22.56046295166016,1.9350123167152533,53.12349831811629,0.4713955281418658,0.1692028699834424,4006000000.0,1.5,1.0790397021209723,1.0516782138884853,0.9749041131715388,Keurig Dr Pepper,Consumer Staples
253,KEY,2021-12-31 00:00:00-05:00,19.4976863861084,19.011999130249023,14.781733512878418,13.89063835144043,15.269037246704102,0.1506629168340699,7.413568968102053,1.071420416327245,72.49038627102107,,0.3729752770673487,,2.63,1.0790306711567164,1.1398104032888403,0.7581278605681777,KeyCorp,Financials
254,KEYS,2021-11-01 00:00:00-04:00,181.02999877929688,169.05999755859375,141.8699951171875,163.64999389648438,173.97999572753906,0.2362579281183932,37.87238468186127,8.946249939674555,53.46194503171248,2.928953399541635,0.1809350333940498,1382000000.0,4.78,1.097750256256233,1.2541045453747848,0.7836822409204599,Keysight Technologies,Information Technology
255,KHC,2021-12-31 00:00:00-05:00,31.039087295532227,34.4171142578125,33.66255569458008,29.740623474121094,36.68066787719727,0.0205282161548135,37.852545482356376,0.7782123391877527,44.25128808470932,0.9922771403353928,0.0388603025881268,4665000000.0,0.82,0.9860246636058064,0.9002446247013416,1.0845214206597569,Kraft Heinz,Consumer Staples
256,KIM,2021-12-31 00:00:00-05:00,21.283187866210938,21.49885940551757,17.358535766601562,16.329599380493164,18.98514747619629,0.0852637470858049,13.301992416381836,1.099451999205434,76.76717219618303,7.980888361087232,0.6185462979587201,1344579000.0,1.6,1.1965671975655416,1.2001835363070934,0.8155988098061051,Kimco Realty,Real Estate
257,KKR,2021-12-31 00:00:00-05:00,72.29620361328125,56.87297821044922,45.17061614990234,42.07527160644531,45.56155776977539,0.2691594732025023,9.74342366755812,2.603218277008198,223.4638239070003,1.2862078218961173,0.2938319156166274,14978628000.0,7.42,1.2259950817926577,1.262705276859795,0.6247992166322341,KKR & Co.,Financials
258,KLAC,2021-06-30 00:00:00-04:00,310.9169921875,321.8233337402344,411.9303283691406,361.5336608886719,309.6229553222656,0.6153245810429678,23.254823649027674,14.308580859002827,104.98212611848692,2.7083372360662925,0.3003861689147176,2851117000.0,13.37,1.025629131205995,1.253449063892742,1.3248882424720223,KLA Corporation,Information Technology
259,KMB,2021-12-31 00:00:00-05:00,127.04373931884766,110.46585845947266,122.30459594726562,102.77910614013672,125.0370864868164,3.529182879377432,23.74649333062573,83.74011455491359,1693.3852140077822,0.8245666024596237,0.093312757201646,3247000000.0,5.35,1.0881925401406296,1.0860430695044,0.96269669779569,Kimberly-Clark,Consumer Staples
260,KMI,2021-12-31 00:00:00-05:00,13.062941551208496,15.819397926330566,14.231117248535156,14.350361824035645,15.83695125579834,0.0578788566979203,16.747360963087814,0.960342132661923,107.744216980826,0.6577907576017866,0.1074051776038531,6675000000.0,0.78,0.962983369249126,0.8972817593827036,1.0894266955683185,Kinder Morgan,Energy
261,KMX,2021-03-01 00:00:00-05:00,121.38999938964844,116.6999969482422,127.33999633789062,140.30999755859375,105.23999786376952,0.1711306363244576,26.85619455523196,4.592731307268437,355.74904350053487,2.4237148435016262,0.0394149407479592,1607691000.0,4.52,1.2626378215134326,1.1179775036154953,1.0490155447578788,CarMax,Consumer Discretionary
262,KO,2021-12-31 00:00:00-05:00,53.70121383666992,56.66208267211914,57.90911865234375,51.94278717041016,59.39867782592773,0.4248445584590634,23.86720614963108,10.133626159882928,185.92547502065307,1.130075187969925,0.2527745440434614,15474000000.0,2.25,1.1372050546934769,1.1110605992084943,1.0783577281396843,Coca-Cola Company (The),Consumer Staples
263,L,2021-12-31 00:00:00-05:00,57.05986022949219,64.09984588623047,58.65926742553711,49.387962341308594,57.86513519287109,0.0875266166087638,9.509976704915363,0.8319497720337256,50.87414546677127,,0.1137903402054345,,6.0,1.0722095345413152,1.0592868866251088,1.0280302010268552,Loews Corporation,Financials
264,LDOS,2021-12-31 00:00:00-05:00,85.10564422607422,103.77594757080078,97.10484313964844,84.66744232177734,102.16490173339844,0.1754835702633418,16.149078600773098,2.836193690125522,132.02050804008388,1.1207804273768969,0.0548154618912426,1476000000.0,5.27,0.9285181264671232,0.8861199445337319,1.1409917214457022,Leidos,Industrials
265,LEN,2021-11-30 00:00:00-05:00,97.88050079345705,84.06767272949219,75.42786407470703,74.53898620605469,83.35428619384766,0.2128180511302973,6.859180153711075,1.4417142285134672,30.641015448137708,19.030896569680007,0.1632878959595404,5224212000.0,14.27,0.9739476951539364,1.0610039700965428,0.763921899061733,Lennar,Consumer Discretionary
266,LH,2021-12-31 00:00:00-05:00,259.98516845703125,218.15887451171875,194.48052978515625,170.43235778808594,196.5300750732422,0.2314034302178441,10.6594985017233,2.4673967649035906,61.73808086904044,1.9154479140464984,0.1809745662715722,3676400000.0,24.39,1.1164366004595645,1.1390607743671064,0.7480446215868988,Labcorp,Health Care
267,LHX,2021-12-31 00:00:00-05:00,198.97206115722656,232.865463256836,227.5760955810547,196.6505126953125,198.0113067626953,0.0960807786394628,21.889115638858808,2.104362818255787,40.74845156924999,1.3972753241045923,0.1036263612888739,3515000000.0,9.09,0.9727020793936468,0.9954710829505224,1.1437589729868474,L3Harris,Industrials
268,LII,2021-12-31 00:00:00-05:00,312.0040588378906,248.8907012939453,200.4535980224609,217.00128173828125,234.17616271972656,-1.724907063197026,25.181925652775675,-43.49498961494758,-534.4237918215614,1.421109902067465,0.1106316015354903,658500000.0,12.39,1.1057438019925512,0.9300727037556892,0.6424711996492088,Lennox International,Industrials
269,LIN,2021-12-31 00:00:00-05:00,331.3549194335937,306.7557678222656,277.1359558105469,260.9237365722656,316.7961120605469,0.0868854320426933,45.20530960894866,3.927009164968928,34.554331781537414,0.7446309462728139,0.1242490176338778,9904000000.0,7.33,1.1847692573432949,1.2063828806182,0.836372029127714,Linde plc,Materials
270,LKQ,2021-12-31 00:00:00-05:00,55.59912109375,42.28877258300781,45.9346923828125,44.32262802124024,50.46115493774414,0.189015939015939,15.19101669228142,2.867824242944116,73.18087318087319,1.9648960739030024,0.0833524333409733,1755000000.0,3.66,1.198171574834919,1.2249489953930917,0.8261765919888994,LKQ Corporation,Consumer Discretionary
271,LLY,2021-12-31 00:00:00-05:00,267.623291015625,278.6156005859375,316.5133972167969,316.684814453125,359.2984924316406,0.6216255345687812,45.72438064585449,28.42344021148029,188.0423645759088,1.2258531691988812,0.1971050624329058,8042900000.0,5.852967,1.1993803334229618,1.2112741947257817,1.1826829373424508,Lilly (Eli),Health Care
272,LMT,2021-12-31 00:00:00-05:00,326.1646728515625,407.8677062988281,399.7812194824219,361.557861328125,458.1819458007813,0.5762387079113058,14.330609527748791,8.256052582263294,106.48781823159048,1.415660498678288,0.0941918739931984,9483000000.0,22.76,1.0383958562726177,0.9539911246850008,1.2257039617558814,Lockheed Martin,Industrials
273,LNT,2021-12-31 00:00:00-05:00,55.10742568969727,56.42280960083008,53.30309295654297,48.54586410522461,51.00859451293945,0.1125208681135225,20.953393798363983,2.3064159633400845,131.60267111853088,0.5204479065238559,0.1837012810029981,1541000000.0,2.63,1.1059117030165055,1.1178630130922964,0.9672579689438242,Alliant Energy,Utilities
274,LRCX,2021-06-30 00:00:00-04:00,63.53935623168945,55.71263885498047,70.31548309326172,53.86941909790039,41.84857177734375,0.6484712273783396,23.62057852479162,15.319812900458905,82.87548024053672,3.302955298484892,0.267223978969175,4886552000.0,2.69,1.136475001191914,1.346434049796501,1.1090728500206286,Lam Research,Information Technology
275,LUV,2021-12-31 00:00:00-05:00,40.48828887939453,43.28580474853516,34.137176513671875,29.147029876708984,31.821680068969727,0.0938160169003264,25.14800551515188,2.3677134556895783,117.92778951411562,1.968136185072021,0.0618746041798606,3028000000.0,1.61,0.8329767818385939,0.8069314800607638,0.8431372253435894,Southwest Airlines,Industrials
276,LVS,2021-12-31 00:00:00-05:00,36.49695587158203,37.68960189819336,32.569942474365234,36.38059616088867,46.6102180480957,-0.4814629258517034,-28.96583799331908,13.969776696337007,741.2324649298597,2.1481481481481484,-0.2269721303731695,244000000.0,-1.26,1.0284154560853118,0.7143670579282361,0.8924016180682476,Las Vegas Sands,Consumer Discretionary
277,LW,2021-06-01 00:00:00-04:00,79.31775665283203,62.17745590209961,47.82781600952149,60.92131805419922,63.853614807128906,0.6612567623803579,36.721183635570384,24.27724095637036,575.6346233874324,2.8820769977353606,0.0865727750687842,662600000.0,2.16,1.0361958167583225,1.1610223323199842,0.6029900921815236,Lamb Weston,Consumer Staples
278,LYB,2021-12-31 00:00:00-05:00,73.91694641113281,83.34774017333984,75.05821990966797,65.46405029296875,73.1922607421875,0.4730983302411873,4.412952024545243,2.0819919127440003,114.68207117557768,1.6897648686030429,0.1214995776752647,8698000000.0,16.75,0.995018458559799,0.918023424829546,1.0154399453947234,LyondellBasell,Materials
279,LYV,2021-12-31 00:00:00-05:00,119.69000244140624,117.63999938964844,82.58000183105469,76.04000091552734,69.73999786376953,1.1171421657218472,-38.73462862181432,-44.61603052776212,-1280.443524511243,0.9749655834936132,-0.1038381595951916,87450000.0,-3.09,1.3133985081615602,1.3664802768079287,0.689949036232006,Live Nation Entertainment,Communication Services
280,MA,2021-12-31 00:00:00-05:00,351.9408874511719,350.4999694824219,309.8360595703125,279.68115234375,342.5843505859375,1.18804704595186,40.17590039396939,47.74690376799269,190.1121444201313,1.2877222306640328,0.4600190637576785,11464000000.0,8.76,1.0347850602352129,0.9866001689789776,0.8803640734879314,Mastercard,Financials
281,MAA,2021-12-31 00:00:00-05:00,204.2011260986328,187.3505706787109,157.06314086914062,140.47886657714844,143.453857421875,0.0890339899408909,44.29525511900928,3.91821100131412,75.33640170518477,0.2234736481861738,0.3002060647371719,1254424000.0,4.61,1.235047485906688,1.3772787965225024,0.7691589591650305,Mid-America Apartment Communities,Real Estate
282,MAR,2021-12-31 00:00:00-05:00,160.55393981933594,170.76583862304688,132.3960418701172,136.66290283203125,145.5585174560547,0.7772277227722773,48.07004186207663,37.39067353784111,794.6251768033947,0.5659434992976432,0.0793100959803709,1895000000.0,3.34,1.1158080270252555,1.2103720278510437,0.8246203239801928,Marriott International,Consumer Discretionary
283,MAS,2021-12-31 00:00:00-05:00,65.98967742919922,48.17244720458984,48.03588104248047,44.55656051635742,44.8129997253418,-2.279329608938548,40.734368783456304,-92.53301136720114,-1770.391061452514,1.7648272305312016,0.0487164179104477,1117000000.0,1.62,1.2686231559413774,1.200820779664323,0.7279300612840126,Masco,Industrials
284,MCD,2021-12-31 00:00:00-05:00,248.88970947265625,230.8643798828125,231.76837158203125,217.801986694336,250.1543884277344,-1.6399043686155184,24.789811700463773,-40.66839460585589,-1072.5733536187786,1.7782338308457712,0.324903435832734,12181800000.0,10.04,1.1179800405992717,1.1733579448872875,0.931209075756123,McDonald's,Consumer Discretionary
285,MCHP,2021-03-31 00:00:00-04:00,72.03794860839844,69.69049835205078,71.65373229980469,81.51266479492188,70.6031723022461,0.0654662644507316,111.6867420285247,7.304891755235097,167.57977178617602,0.8902722443559097,0.0642468373050897,1832600000.0,0.645,1.12669387534958,1.5187712734155352,0.9946662628042736,Microchip Technology,Information Technology
286,MCK,2021-03-31 00:00:00-04:00,190.3822784423828,187.077392578125,195.4969482421875,244.2431030273437,301.3153991699219,216.1428571428572,-6.736810985222322,-1455.97113894508,-44785.71428571428,1.0290002947645285,-0.0190531759490907,-3930000000.0,-28.26,1.1242204521951682,1.3159315688567128,1.0268654244983446,McKesson Corporation,Health Care
287,MCO,2021-12-31 00:00:00-05:00,379.5492248535156,328.6022033691406,265.53289794921875,237.873764038086,273.27410888671875,0.8118811881188119,32.21979837466177,26.15229165749013,292.3725705903924,1.6069711538461535,0.3560630427790286,3183000000.0,11.78,1.101647572699523,1.0813694476438631,0.6996005248503486,Moody's Corporation,Financials
288,MDLZ,2021-12-31 00:00:00-05:00,61.20229721069336,58.267616271972656,57.95586013793945,51.52042388916016,62.989837646484375,0.1521100852523966,20.13233460878071,3.0591406119321416,70.64629099013054,0.7382924043403769,0.1497214484679665,5847000000.0,3.04,1.145781076359343,1.0740134415195628,0.9469554599188634,Mondelez International,Consumer Staples
289,MDT,2021-04-30 00:00:00-04:00,115.95182037353516,116.884033203125,107.21591186523438,93.1624984741211,94.50650787353516,0.0701174457493972,43.59090991486284,3.052787679586346,51.31251458349537,2.6499001057703606,0.1197330411395557,7522000000.0,2.66,1.1818749148959649,1.314858057889081,0.9246592224601624,Medtronic,Health Care
290,MET,2021-12-31 00:00:00-05:00,56.55119705200195,64.04647064208984,57.64756393432617,56.246463775634766,67.42689514160156,0.1015826442606917,7.348542920949797,0.6918184154808588,25.82910998488486,,0.1076932744725307,,7.695566,1.0199624862705143,1.0603852636572424,1.0193872935814936,MetLife,Financials
291,META,2021-12-31 00:00:00-05:00,334.772216796875,221.31692504882807,160.4936065673828,135.04351806640625,119.7754898071289,0.3152651766910369,24.311707828385984,7.664329213256558,11.1091536607436,3.154293825408091,0.3338449405998525,55274000000.0,13.77,0.9910426132885956,0.9673291233382074,0.4794112772721074,Meta Platforms,Communication Services
292,MGM,2021-12-31 00:00:00-05:00,44.86491394042969,41.92924118041992,28.945030212402344,29.71755027770996,33.529998779296875,0.2066287849149472,18.61614686324884,3.6017894306703906,406.7546693967445,1.8639424518282155,0.1295818035689566,3412007000.0,2.41,1.0401654915750709,1.0524340158738454,0.6451596062534457,MGM Resorts,Consumer Discretionary
293,MHK,2021-12-31 00:00:00-05:00,182.17999267578125,124.1999969482422,124.08999633789062,91.19000244140624,102.22000122070312,0.1226822063961859,12.194109282180808,1.4958080839723555,32.377050202311366,1.7779110120810289,0.0922412907222131,1938956000.0,14.94,1.0269447516558885,0.9479160745175764,0.6811395396130508,Mohawk Industries,Consumer Discretionary
294,MKC,2021-11-30 00:00:00-05:00,79.89654541015625,88.94538116455078,86.96807861328125,79.86865997314453,80.66703796386719,0.1712310133756517,28.53448050362724,4.888704966266419,122.1673090002267,0.6811216576710714,0.1195492173032178,1218700000.0,2.8,1.0085933944750902,0.9715039005062448,1.088508622829969,McCormick & Company,Consumer Staples
295,MKTX,2021-12-31 00:00:00-05:00,396.3048095703125,328.4417419433594,247.82508850097656,215.9378356933593,271.4555969238281,0.2476575156845854,58.53837659827364,14.499081761705886,8.491715715508077,3.0507890052463496,0.3689643480015051,395011000.0,6.77,0.9791899520008251,0.8898005161563516,0.625339458643453,MarketAxess,Financials
296,MLM,2021-12-31 00:00:00-05:00,431.43505859375,377.5494384765625,294.0462646484375,317.10595703125,333.3555908203125,0.1074931525714198,38.45232251281194,4.132608245676365,84.68012180007038,2.6914695721498805,0.129756187661618,1449900000.0,11.22,1.2911592360410913,1.2559831996171975,0.6815537999431857,Martin Marietta Materials,Materials
297,MMC,2021-12-31 00:00:00-05:00,165.3504638671875,162.67169189453125,148.65625,143.49270629882812,159.6455535888672,0.2854936869833772,26.973974529720635,7.705040236521682,119.55672631483333,1.2419597234746018,0.1585771947527749,5399000000.0,6.13,1.1518264783153698,1.2443806328600515,0.8990370427106394,Marsh McLennan,Financials
298,MMM,2021-12-31 00:00:00-05:00,129.21786499023438,109.35042572021484,96.01052856445312,82.82233428955078,90.935302734375,0.3935265186760601,12.768563734212885,5.026665982904705,121.69347334839824,1.704814609850581,0.1674727761278461,9607000000.0,10.12,1.0208389450270896,0.9084355665994636,0.7430129233080078,3M,Industrials
299,MNST,2021-12-31 00:00:00-05:00,48.02000045776367,39.95000076293945,46.34999847412109,43.47999954223633,50.76499938964844,0.2097586840529189,37.36965016168379,7.833585182894184,,4.851545370520042,0.2485810322101898,1847622000.0,1.285,1.0811662606760415,1.0513410237520135,0.9652227828462552,Monster Beverage,Consumer Staples
300,MO,2021-12-31 00:00:00-05:00,36.305294036865234,40.71708297729492,33.183563232421875,32.796756744384766,37.89278411865234,-1.5410958904109588,27.093503012585995,-41.708136673733726,-1746.2017434620177,0.7090569996503089,0.1172374591445218,5256000000.0,1.34,1.061071732938392,1.0315411203516938,0.9140143413803302,Altria,Consumer Staples
301,MOH,2021-12-31 00:00:00-05:00,318.0799865722656,333.5899963378906,279.6099853515625,329.8399963378906,330.2200012207031,0.2505703422053232,28.27377658420139,7.087257495488504,90.95057034220532,1.428125443451114,0.0237297900687767,1126000000.0,11.25,1.1723857927630226,1.2569350732670306,0.8790555745576184,Molina Healthcare,Health Care
302,MOS,2021-12-31 00:00:00-05:00,36.46083831787109,61.84627151489258,44.03022384643555,45.17387008666992,41.12672805786133,0.153770711328637,8.53883801355295,1.312082675766883,41.54619439650701,1.112357438275473,0.1319533235146552,3232000000.0,4.27,1.1023599498113197,1.2368625769715718,1.2076031458912233,Mosaic Company (The),Materials
303,MPC,2021-12-31 00:00:00-05:00,59.37760543823242,79.92276000976562,77.31219482421875,93.98127746582033,110.81216430664062,0.3715942913836526,3.896168335842024,1.4455816328166178,102.66351217278486,1.703877528215443,0.0811614978788661,7448000000.0,15.24,1.0444310633770533,1.0791804833081289,1.3020428149928156,Marathon Petroleum,Energy
304,MPWR,2021-12-31 00:00:00-05:00,481.2173156738281,474.4498596191406,375.8699340820313,356.3735656738281,347.538818359375,0.1945545967194138,95.29055755917388,18.525155874310347,,4.95651790750141,0.2003836734288349,291116000.0,5.05,1.019073971508506,1.324220274737936,0.781081228312419,Monolithic Power Systems,Information Technology
305,MRK,2021-12-31 00:00:00-05:00,69.71058654785156,75.29530334472656,84.34923553466797,80.31937408447266,104.16251373291016,0.3417399958097633,13.562370923706531,4.633497503102013,86.69076052796983,1.2678451742627346,0.2679246057818659,17899000000.0,5.14,1.0300503588111798,1.0037345478633126,1.2099916538124873,Merck & Co.,Health Care
306,MRNA,2021-12-31 00:00:00-05:00,253.97999572753903,172.25999450683594,142.85000610351562,118.25,179.6199951171875,0.862636974195829,8.977730495847968,7.738803687420949,6.475786496995404,1.760626643295355,0.6879792512404149,13528000000.0,28.29,0.6599282996270267,1.0808579468272297,0.5624458953718551,Moderna,Health Care
307,MS,2021-12-31 00:00:00-05:00,87.49618530273438,78.44801330566406,68.85579681396484,72.20458221435547,78.45040893554688,0.1425821075293292,10.896162553267049,1.5052785931389134,230.61996756479925,,0.2664941326621051,,8.03,1.0157144708196455,1.0858833050333667,0.7869579938503511,Morgan Stanley,Financials
